link_id,road_name,st_node_nm,ed_node_nm,map_dist,reg_cd,speed,travel_time
1030001200,강변북로,동호대교북단,동부간선도로강변북로분기점,1397,102,79.0,64
1030000300,강변북로,뚝섬정수장앞,영동대교북단,1455,103,77.0,68
1030000900,강변북로,동부간선도로강변북로분기점,성수대교북단,599,103,87.0,25
1030000700,강변북로,성수대교북단,성수대교북단램프(강변북로),251,103,87.0,10
1030000500,강변북로,성수대교북단램프(강변북로),뚝섬정수장앞,512,103,87.0,21
1040000700,강변북로,영동대교북단,청담대교북단,715,104,77.0,33
1040000100,강변북로,청담대교북단,잠실대교북단,2030,104,94.0,78
1040000600,강변북로,잠실대교북단,잠실철교북단,867,104,91.0,34
1040001200,강변북로,잠실철교북단,올림픽대교북단,1009,104,89.0,41
1040001600,강변북로,올림픽대교북단,천호대교북단,568,104,94.0,22
1040002200,강변북로,천호대교북단,광진교북단,255,104,100.0,9
1040004200,강변북로,광진교북단,강변북로구리시계,1479,104,100.0,53
1210005100,경부고속도로,한남IC남측,잠원IC북측,1325,121,81.0,59
2210000600,강변북로,강변북로구리시계,토평삼거리,1991,104,67.0,107
1210003900,경부고속도로,서초IC북측남부순환진출,서초IC남측,548,121,90.0,22
1210004700,경부고속도로,잠원IC북측,반포IC북측경부고속진입,754,121,96.0,28
1210004100,경부고속도로,반포IC북측경부고속진입,서초IC북측남부순환진출,1980,121,90.0,79
1210003000,경부고속도로,서초IC남측,양재IC북측,1999,121,94.0,77
1210001900,경부고속도로,양재IC북측,양재IC남측(경부선부산방향합류),596,121,94.0,23
1210000800,경부고속도로,양재IC남측(경부선부산방향합류),경부고속도로(만남의광장),295,121,102.6,10
2040002902,경부고속도로,경부고속도로(만남의광장),달래네고개,2716,121,102.5,95
2060011401,경부고속도로,달래네고개,판교JC 남측(경부선 본선),5260,121,100.7,188
2060011501,경부고속도로,판교JC 남측(경부선 본선),달래네고개,5258,121,97.4,194
1210000701,경부고속도로,달래네고개,양재IC2,3015,121,100.0,109
1210002900,경부고속도로,양재IC북측,서초IC남측,1995,121,84.0,86
1210002000,경부고속도로,양재IC2,양재IC북측,596,121,84.0,26
1210004000,경부고속도로,서초IC남측,서초IC북측,548,121,89.0,22
1210004200,경부고속도로,서초IC북측,반포IC북측사평대로진출,1981,121,89.0,80
1210005200,경부고속도로,반포IC북측사평대로진출,한남IC,2105,121,82.0,92
1140022200,국회대로 지하차도,신월IC,화곡고가사거리,961,114,77.0,45
1140026200,국회대로 지하차도,화곡고가사거리,목동지하차도(서측),1394,114,38.0,132
1140029200,국회대로 지하차도,목동지하차도(서측),목동주경기장,2176,114,57.4,136
1140029100,국회대로 지하차도,목동주경기장,목동지하차도(서측),2181,114,41.1,191
1140040700,국회대로 지하차도,목동지하차도(서측),화곡고가사거리,1395,114,,
1140040500,국회대로 지하차도,화곡고가사거리,신월IC,961,114,56.0,62
1130004900,내부순환로,성산분기점(내부순환로),성산진입램프(내부순환로),478,113,49.0,35
1130006600,내부순환로,성산진입램프(내부순환로),연희램프(내부순환로),2104,113,58.0,131
1120001800,내부순환로,홍제램프(내부순환로),홍은램프(내부순환도로),2088,112,79.0,95
1120001400,내부순환로,연희램프(내부순환로),홍제램프(내부순환로),2173,112,73.0,107
1120002400,내부순환로,홍은램프진입(내부순환로),홍지문터널북측,2021,112,62.0,117
1120002200,내부순환로,홍은램프(내부순환도로),홍은램프진입(내부순환로),169,112,79.0,8
1000002600,내부순환로,홍지문터널북측,정릉터널동측(내부순환로),1848,100,68.0,98
1070001300,내부순환로,정릉터널동측(내부순환로),정릉램프(내부순환로본선),812,107,73.0,40
1070000300,내부순환로,정릉램프(내부순환로본선),길음램프(내부순환로),2532,107,74.0,123
1070000500,내부순환로,길음램프(내부순환로),종암JC,795,107,70.0,41
1050003200,내부순환로,종암JC,월곡램프(내부순환로),996,107,85.0,42
1050001800,내부순환로,월곡램프(내부순환로),마장램프(내부순환로),2386,105,86.0,100
1030002700,내부순환로,마장램프(내부순환로),사근램프(내부순환로본선),2321,105,83.0,101
1030002800,내부순환로,사근램프(내부순환로본선),마장램프(내부순환로),2317,103,86.0,97
1030002400,내부순환로,사근램프(내부순환로본선),성동JC,1445,103,71.0,73
1050001900,내부순환로,마장램프(내부순환로),월곡램프(내부순환로),2384,105,87.0,99
1030002500,내부순환로,성동JC,사근램프(내부순환로본선),1616,103,73.0,80
1050003300,내부순환로,월곡램프(내부순환로),종암JC,1014,105,77.0,47
1070000600,내부순환로,종암JC,길음램프(내부순환로),809,107,69.0,42
1070000400,내부순환로,길음램프(내부순환로),정릉램프(내부순환로본선),2515,107,71.0,128
1000002500,내부순환로,정릉터널동측(내부순환로),홍지문터널북측,1861,107,78.0,86
1070001400,내부순환로,정릉램프(내부순환로본선),정릉터널동측(내부순환로),821,107,71.0,42
1120002300,내부순환로,홍지문터널북측,홍은램프진입(내부순환로),2005,100,72.0,100
1120002100,내부순환로,홍은램프진입(내부순환로),홍은램프(내부순환도로),523,112,80.0,24
1120001700,내부순환로,홍은램프(내부순환도로),홍제램프(내부순환로),1758,112,80.0,79
1120001300,내부순환로,홍제램프(내부순환로),연희램프(내부순환로),2160,112,74.0,105
1130006500,내부순환로,연희램프(내부순환로),성산램프(내부순환로),1596,112,81.0,71
1130005400,내부순환로,성산램프(내부순환로),성산분기점(내부순환로),983,113,77.0,46
1030001400,동부간선도로,동부간선도로강변북로분기점,용비교동측,371,103,65.0,21
1030002300,동부간선도로,군자교분기점,광진구-성동구경계(5),713,103,94.0,27
1030002000,동부간선도로,용비교동측,성동JC,1459,103,65.0,81
1030001700,동부간선도로,성동JC,군자교분기점,2326,103,94.0,89
1040005500,동부간선도로,광진구-성동구경계(5),동부간선도로-일반국도6호선램프,3950,104,82.0,173
1060004100,동부간선도로,동부간선도로-일반국도6호선램프,월릉교동측,2738,106,82.0,120
1100000600,동부간선도로,월릉교동측,동부간선도로-월계로램프(1),2064,106,86.0,86
1100001400,동부간선도로,동부간선도로-월계로램프(1),월계1교동측,657,110,69.0,34
1100002000,동부간선도로,월계1교동측,녹천교,954,110,69.0,50
1100003000,동부간선도로,당현초교(동부간선도로),상계주공3단지(동부간선도로),290,110,76.0,14
1100002600,동부간선도로,녹천교,당현초교(동부간선도로),250,110,76.0,12
1100003800,동부간선도로,창동교,노원구청(동부간선도로),161,110,47.0,12
1100003400,동부간선도로,상계주공3단지(동부간선도로),창동교,324,110,76.0,15
1100005400,동부간선도로,노원성당,노원교,1422,110,93.0,55
1100004800,동부간선도로,상계교,노원성당,560,110,93.0,22
1100004200,동부간선도로,노원구청(동부간선도로),상계교,573,110,47.0,44
1100006800,동부간선도로,노원교,동부간선도로수락분기점,1196,110,71.0,61
1100006700,동부간선도로,동부간선도로수락분기점,노원교,1197,110,78.0,55
1090047801,동부간선도로,도봉지하차도,도봉지하차도,1617,109,71.0,82
1090048001,동부간선도로,도봉지하차도,도봉지하차도,1526,109,79.0,70
1100005300,동부간선도로,노원교,도봉지하차도,1428,110,77.0,67
1100176501,동부간선도로,초안산지하차도,월계1교교차로,98,110,86.0,4
1100176701,동부간선도로,도봉지하차도,초안산지하차도,212,110,86.0,9
1100176601,동부간선도로,초안산지하차도,초안산지하차도,538,110,86.0,23
1100000500,동부간선도로,동부간선도로-월계로램프(8),월릉교서측,2030,110,86.0,85
1090047701,동부간선도로,도봉지하차도,도봉지하차도,220,109,71.0,11
1050003600,동부간선도로,월릉교서측,동부간선도로-일반국도6호선램프,2721,107,81.0,121
1050000300,동부간선도로,동부간선도로-일반국도6호선램프,성동구-동대문구경계(5),3815,105,88.0,156
1030002600,동부간선도로,성동구-동대문구경계(5),군자교분기점,718,103,83.0,31
1030001800,동부간선도로,군자교분기점,성동JC,2332,103,83.0,101
1030001900,동부간선도로,성동JC,동부간선도로-강변북로램프(16),1476,103,80.0,66
1030001300,동부간선도로,동부간선도로-강변북로램프(16),성수대교북단,366,103,80.0,16
1070001600,북부간선도로,하월곡램프(북부간선도로),월릉IC(북부간선도로),1490,107,85.0,63
1070000200,북부간선도로,종암JC,하월곡램프(북부간선도로),1429,107,73.0,70
1060006700,북부간선도로,묵동IC(북부간선도로),월릉IC(북부간선도로),2757,106,93.0,107
1060006800,북부간선도로,월릉IC(북부간선도로),묵동IC(북부간선도로),2749,107,84.0,118
1070001500,북부간선도로,월릉IC(북부간선도로),하월곡램프(북부간선도로),1494,107,87.0,62
1070000100,북부간선도로,하월곡램프(북부간선도로),종암JC,1412,107,82.0,62
1220005000,분당수서로,청담대교북단,청담대교남단,1575,104,85.0,67
1220003800,분당수서로,청담대교남단,탄천IC진출(동부간선도로),2999,122,85.0,127
1220002500,분당수서로,탄천IC진출(동부간선도로),탄천IC진입(동부간선도로),523,122,91.0,21
1230001500,분당수서로,수서IC(동부간선도로),복정교차로,3061,122,85.0,130
1220001700,분당수서로,탄천IC진입(동부간선도로),수서IC(동부간선도로),2001,122,91.0,79
1220005100,분당수서로,청담대교남단,청담대교북단,1138,122,91.0,45
1220001800,분당수서로,수서IC(동부간선도로),탄천IC진입(동부간선도로),2004,122,88.0,82
1140284591,서부간선지하도로,서부간선요금소,광명대교,2027,114,83.0,88
1220003900,분당수서로,동부간선올림픽대로진출,청담대교남단,1437,122,91.0,57
1230001600,분당수서로,복정교차로,수서IC(동부간선도로),3065,122,87.0,127
1220003000,분당수서로,탄천IC진입(동부간선도로),동부간선올림픽대로진출,2075,122,92.0,81
1140284592,서부간선지하도로,광명대교,고척교,1554,114,77.0,73
1140284593,서부간선지하도로,고척교,신정교,2108,114,77.0,99
1140284594,서부간선지하도로,신정교,목동교,1903,114,75.0,91
1140284595,서부간선지하도로,목동교,성산대교남단,1137,114,71.0,58
1140284491,서부간선지하도로,성산대교남단,목동교,1105,114,84.0,47
1140284494,서부간선지하도로,고척교,광명대교,1567,114,76.0,74
1140282091,신월여의지하도로,신월요금소,홍익병원앞,2141,114,86.0,90
1140284492,서부간선지하도로,목동교,신정교,1919,114,79.0,87
1140284493,서부간선지하도로,신정교,고척교,2109,114,77.0,99
1140284495,서부간선지하도로,광명대교,서부간선요금소,2044,114,71.0,104
1140282092,신월여의지하도로,홍익병원앞,목동교서단,2005,114,80.0,90
1180132401,신월여의지하도로,여의JCT,올림픽대로시점,819,118,79.0,37
1180132501,신월여의지하도로,올림픽대로시점,여의JCT,896,118,75.0,43
1140282093,신월여의지하도로,목동교서단,여의JCT,1836,114,78.0,85
1140282191,신월여의지하도로,여의JCT,목동교서단,1827,114,89.0,74
1140282193,신월여의지하도로,홍익병원앞,신월요금소,2149,114,71.0,109
1140282192,신월여의지하도로,목동교서단,홍익병원앞,2024,114,82.0,89
1240004900,올림픽대로,강일IC동측(올림픽대로),강일IC서측(올림픽대로),961,124,89.0,39
1240003100,올림픽대로,암사IC,암사역입구(올림픽대로),342,124,89.0,14
1240003800,올림픽대로,강일IC서측(올림픽대로),암사IC,3982,124,89.0,161
1240005300,올림픽대로,올림픽대로 서울강동-경기하남,강일IC동측(올림픽대로),579,124,89.0,23
1230005300,올림픽대로,천호대교남단,올림픽대교남단,1591,124,70.0,82
1230005100,올림픽대로,올림픽대교남단,잠실철교남단,869,123,88.0,36
1240001900,올림픽대로,암사역입구(올림픽대로),천호대교남단,1277,124,89.0,52
1230004700,올림픽대로,잠실철교남단,잠실대교남단,749,123,74.0,36
1230003900,올림픽대로,잠실대교남단,종합운동장JC,1615,123,75.0,78
1230004400,올림픽대로,종합운동장JC,청담IC,716,123,75.0,34
1230004600,올림픽대로,청담IC,올림픽대로동부간선JC,403,123,75.0,19
1220005600,올림픽대로,성수대교남단,동호대교남단,1032,122,90.0,41
1220005500,올림픽대로,영동대교남단,성수대교남단,1996,122,85.0,85
1220004500,올림픽대로,올림픽대로동부간선JC,영동대교남단,1237,122,76.0,59
1210006400,올림픽대로,동호대교남단,한남대교남단,1155,122,81.0,51
1210004900,올림픽대로,반포대교남단,반포주공아파트(올림픽대로),1301,121,79.0,59
1210004500,올림픽대로,반포주공아파트(올림픽대로),동작대교남단,450,121,77.0,21
1210004400,올림픽대로,동작대교남단,동작대교JC,445,121,77.0,21
1210005300,올림픽대로,한남대교남단,반포대교남단,2168,121,85.0,92
1190000200,올림픽대로,동작대교JC,여의상류IC,3430,119,77.0,160
1190000600,올림픽대로,여의상류IC,여의하류IC,4152,119,89.0,168
1180004200,올림픽대로,양화대교남단,성산대교남단,1559,118,87.0,65
1180005100,올림픽대로,성산대교남단,월드컵대교남단,800,118,75.0,38
1180003200,올림픽대로,여의하류IC,양화대교남단,686,118,88.0,28
1180005700,올림픽대로,월드컵대교남단,염창IC,698,118,79.0,32
1150006100,올림픽대로,방화대교남단(88JC),개화동로진입(올림픽대로),1062,115,88.0,43
1150002400,올림픽대로,염창IC,가양대교남단,1867,115,79.0,85
1150004600,올림픽대로,가양IC,방화대교남단(88JC),2358,115,87.0,98
1150006600,올림픽대로,개화동로진입(올림픽대로),행주대교남단(개화IC),622,115,88.0,25
1150003200,올림픽대로,가양대교남단,가양IC,1585,115,87.0,66
1150006500,올림픽대로,행주대교남단(개화IC),개화동로진입(올림픽대로),629,115,85.0,27
1150006000,올림픽대로,개화동로진입(올림픽대로),방화대교남단(88JC),1061,115,85.0,45
1150004500,올림픽대로,방화대교남단(88JC),가양IC,2356,115,102.0,83
1150003100,올림픽대로,가양IC,가양대교남단,1584,115,102.0,56
1150002300,올림픽대로,가양대교남단,염창IC,1865,115,90.0,75
1180005000,올림픽대로,월드컵대교남단,성산대교남단,796,118,82.0,35
1180005600,올림픽대로,염창IC,월드컵대교남단,704,115,90.0,28
1180004100,올림픽대로,성산대교남단,양화대교남단,1796,118,83.0,78
1190000500,올림픽대로,여의하류IC,여의상류IC,3249,118,83.0,141
1180002700,올림픽대로,양화대교남단,여의하류IC,1430,118,83.0,62
1190000100,올림픽대로,여의상류IC,동작대교JC,3426,119,78.0,158
1210004300,올림픽대로,동작대교JC,동작대교남단,451,119,83.0,20
1210005000,올림픽대로,반포주공아파트(올림픽대로),반포대교남단,1300,121,83.0,56
1210004600,올림픽대로,동작대교남단,반포주공아파트(올림픽대로),461,121,83.0,20
1210005400,올림픽대로,반포대교남단,한남대교남단,2192,121,83.0,95
1210006500,올림픽대로,한남대교남단,동호대교남단,1153,121,87.0,48
1230004500,올림픽대로,올림픽대로동부간선JC,청담IC,411,122,83.0,18
1220005400,올림픽대로,성수대교남단,영동대교남단,1995,122,102.0,70
1230004300,올림픽대로,청담IC,종합운동장JC,717,123,83.0,31
1220005700,올림픽대로,동호대교남단,성수대교남단,1016,122,82.0,45
1220004400,올림픽대로,영동대교남단,올림픽대로동부간선JC,1250,122,96.0,47
1230004000,올림픽대로,종합운동장JC,잠실대교남단,1641,123,83.0,71
1230004800,올림픽대로,잠실대교남단,잠실철교남단,746,123,89.0,30
1230005200,올림픽대로,잠실철교남단,올림픽대교남단,878,123,78.0,41
1230005400,올림픽대로,올림픽대교남단,천호대교남단,1623,123,81.0,72
1240002000,올림픽대로,천호대교남단,한강공원광나루지구,1272,124,81.0,57
1240003400,올림픽대로,암사역입구(올림픽대로),암사IC,1393,124,81.0,62
1240003200,올림픽대로,한강공원광나루지구,암사역입구(올림픽대로),353,124,81.0,16
1240003700,올림픽대로,암사IC,강일IC서측(올림픽대로),2549,124,81.0,113
1240005000,올림픽대로,강일IC서측(올림픽대로),강일IC동측(올림픽대로),964,124,81.0,43
1210007700,강남대로,염곡사거리,aT센터,430,121,33.5,46
1240005400,올림픽대로,강일IC동측(올림픽대로),올림픽대로 서울강동-경기하남,578,124,81.0,26
1210008500,강남대로,aT센터,양재시민의숲역,138,121,42.0,12
1210009500,강남대로,양재시민의숲역,영동1교남단,449,121,34.6,47
1210010300,강남대로,영동1교남단,영동1교북단,213,121,38.1,20
1210011300,강남대로,영동1교북단,교육개발원입구,274,121,36.8,27
1210013700,강남대로,교육개발원입구,양재역,843,121,33.8,90
1220011900,강남대로,양재역,뱅뱅사거리,593,121,27.3,78
1220016300,강남대로,뱅뱅사거리,우성아파트,414,121,21.3,70
1220025100,강남대로,강남역,교보타워사거리,776,121,19.0,147
1220021100,강남대로,우성아파트,강남역,586,122,25.1,84
1220027900,강남대로,교보타워사거리,논현역,785,121,18.0,157
1220030700,강남대로,논현역,신사역,579,121,24.3,86
1210006300,강남대로,한남IC,한남대교남단,359,121,55.3,23
1210030100,강남대로,신사역,한남IC,557,121,46.0,44
1210030700,강남대로,한남대교남단,한남대교북단,822,121,55.2,54
1210030600,강남대로,한남대교북단,한남대교남단,822,102,62.6,47
1210006200,강남대로,한남대교남단,한남IC남측,353,121,51.7,25
1210030000,강남대로,한남IC남측,신사역,557,121,27.1,74
1220030600,강남대로,신사역,논현역,581,121,19.4,108
1220027800,강남대로,논현역,교보타워사거리,785,121,27.2,104
1220025000,강남대로,교보타워사거리,강남역,776,121,17.8,157
1220016200,강남대로,우성아파트,뱅뱅사거리,414,122,20.0,75
1220011800,강남대로,뱅뱅사거리,양재역,593,121,36.4,59
1210013600,강남대로,양재역,교육개발원입구,836,121,26.3,115
1220021000,강남대로,강남역,우성아파트,586,121,23.1,91
1210011200,강남대로,교육개발원입구,영동1교북단,274,121,40.0,25
1210010200,강남대로,영동1교북단,영동1교남단,213,121,22.1,35
1210009400,강남대로,영동1교남단,양재시민의숲역,453,121,22.0,74
1230037000,강동대로,올림픽대교북단,올림픽대교남단,1228,104,56.1,79
1210008400,강남대로,양재시민의숲역,aT센터,140,121,30.0,17
1210007600,강남대로,aT센터,염곡사거리,430,121,27.0,57
1230034600,강동대로,송파세무서,올림픽대교남단교차로,422,123,26.9,56
1230035400,강동대로,올림픽대교남단,송파세무서,498,123,43.7,41
1230034300,강동대로,올림픽대교남단교차로,올림픽공원북1문,494,123,49.5,36
1230035200,강동대로,풍납사거리,성내유수지체육공원,228,123,35.3,23
1230034800,강동대로,성내유수지체육공원,올림픽공원북1문,189,123,10.0,68
1230033800,강동대로,올림픽공원북1문,올림픽공원북2문,531,123,29.5,65
1230032400,강동대로,올림픽공원북2문,둔촌사거리,526,123,35.4,53
1230031100,강동대로,둔촌사거리,서하남IC입구,1006,123,29.8,122
1230031200,강동대로,서하남IC입구,둔촌사거리,1006,123,27.4,132
1230032500,강동대로,둔촌사거리,올림픽공원북2문,526,123,55.0,34
1230033900,강동대로,올림픽공원북2문,올림픽공원북1문,530,123,42.8,45
1230034900,강동대로,올림픽공원북1문,성내유수지체육공원,190,123,14.0,49
1230034700,강동대로,올림픽대교남단교차로,풍납종합사회복지관,426,123,27.0,57
1230035300,강동대로,성내유수지체육공원,풍납사거리,229,123,7.0,118
1230035500,강동대로,풍납종합사회복지관,올림픽대교남단,489,123,49.0,36
1230034200,강동대로,올림픽공원북1문,올림픽대교남단교차로,494,123,34.0,52
1230037100,강동대로,올림픽대교남단,올림픽대교북단,1228,123,52.6,84
1150016700,개화동로,김포공항입구,김포공항,692,115,41.8,60
1150019300,개화동로,김포공항,개화사거리,556,115,43.3,46
1150005000,개화동로,상사마을입구,행주대교남단교차로,1080,115,79.6,49
1150006800,개화동로,행주대교남단교차로,행주대교남단(개화IC),408,115,63.5,23
1150004200,개화동로,개화사거리,상사마을입구,1033,115,37.1,100
1150007300,개화동로,행주대교남단(개화IC),행주대교고양시계,975,115,67.0,52
2180002102,개화동로,행주대교IC,행주대교고양시계,1060,115,,
1150007200,개화동로,행주대교고양시계,행주대교남단(개화IC),973,115,65.0,54
2180002201,개화동로,행주대교고양시계,행주대교IC,1060,115,,
1150006700,개화동로,행주대교남단(개화IC),행주대교남단교차로,401,115,52.0,28
1150004900,개화동로,행주대교남단교차로,상사마을입구,1097,115,40.9,96
1150004100,개화동로,상사마을입구,개화사거리,1030,115,30.0,124
1150019200,개화동로,개화사거리,김포공항,556,115,44.3,45
1160000200,경인로,시계(경인로),성공회대입구,167,116,28.0,21
1150016600,개화동로,김포공항,김포공항입구,692,115,42.3,59
1160000400,경인로,성공회대입구,동부제강입구,785,116,32.5,87
1160000600,경인로,동부제강입구,삼천리아파트,473,116,28.4,60
1160000800,경인로,삼천리아파트,시티월드앞,258,116,33.7,28
1160001000,경인로,시티월드앞,오류동삼거리,106,116,30.1,13
1160001700,경인로,오류IC,개봉사거리,709,116,26.9,95
1160001400,경인로,오류동삼거리,오류IC,771,116,30.5,91
1160001600,경인로,개봉사거리,구로소방서,826,116,15.0,198
1160002200,경인로,구로소방서,동양미래대학,398,116,13.0,110
1160001900,경인로,동양미래대학,고척교,277,116,25.0,40
1160002400,경인로,고척교,구로역,860,116,34.3,90
1160002800,경인로,구로역,신도림역,1234,116,20.5,217
1160003000,경인로,신도림역,도림교,127,116,29.5,16
1180000200,경인로,도림교,문래동남성아파트,270,118,36.5,27
1180001200,경인로,영등포로터리,서울교남단,175,118,29.0,22
1180001000,경인로,영등포역,영등포로타리,558,118,15.7,128
1180000800,경인로,문래동사거리,영등포역,905,118,22.0,148
1180000400,경인로,문래동남성아파트,문래동사거리,293,118,25.0,42
1180001600,경인로,서울교남단,여의도(서울교),296,118,19.2,56
1180001500,경인로,여의도(서울교),서울교남단,296,118,49.0,22
1180001100,경인로,서울교남단,영등포로타리,273,118,22.0,45
1180000900,경인로,영등포로타리,영등포역,557,118,15.9,126
1180000700,경인로,영등포역,문래동사거리,905,118,19.3,168
1180000300,경인로,문래동사거리,문래동남성아파트,293,118,23.2,46
1160002900,경인로,도림교,신도림역,127,118,28.2,16
1160002000,경인로,고척교,동양미래대학,277,116,38.3,26
1180000100,경인로,문래동남성아파트,도림교,270,118,25.4,38
1160002300,경인로,구로역,고척교,852,116,25.8,119
1160002700,경인로,신도림역,구로역,1236,116,29.0,154
1160002100,경인로,동양미래대학,구로소방서,410,116,15.4,96
1160001500,경인로,구로소방서,개봉사거리,818,116,13.7,216
1160001800,경인로,개봉사거리,오류IC,709,116,39.9,64
1160000900,경인로,오류동삼거리,시티월드앞,106,116,27.9,14
1160001300,경인로,오류IC,오류동삼거리,775,116,24.3,115
1160000700,경인로,시티월드앞,삼천리아파트,259,116,26.3,35
1160000500,경인로,삼천리아파트,동부제강입구,469,116,22.9,74
1030006400,고산자로,성수대교북단,성수대교북단교차로,537,103,28.7,67
1160000300,경인로,동부제강입구,성공회대입구,791,116,32.0,89
1160000100,경인로,성공회대입구,시계(경인로),160,116,22.0,26
1030008200,고산자로,성수대교북단교차로,응봉교,215,103,37.3,21
1030011800,고산자로,응봉교,응봉사거리,855,103,30.0,103
1030013800,고산자로,응봉사거리,무학여고앞,429,103,35.2,44
1030016800,고산자로,왕십리역,도선사거리,559,103,28.5,71
1030020200,고산자로,도선사거리,서울시설공단,765,103,33.4,83
1030015200,고산자로,무학여고앞,왕십리역,333,103,35.4,34
1050008000,고산자로,서울시설공단,동대문구청,146,103,36.3,14
1050010600,고산자로,동대문구청,경동시장,450,105,35.1,46
1050012600,고산자로,경동시장,제기사거리,530,105,22.2,86
1050015000,고산자로,제기사거리,홍파초교,406,105,31.4,47
1050016600,고산자로,홍파초교,고대앞삼거리,402,105,19.3,75
1050010500,고산자로,경동시장,동대문구청,450,105,33.8,48
1050014900,고산자로,홍파초교,제기사거리,403,105,24.5,59
1050016500,고산자로,고대앞삼거리,홍파초교,405,105,19.6,74
1050012500,고산자로,제기사거리,경동시장,529,105,20.4,94
1050007900,고산자로,동대문구청,서울시설공단,146,105,31.2,17
1030020100,고산자로,서울시설공단,도선사거리,763,103,22.2,124
1030016700,고산자로,도선사거리,왕십리역,555,103,29.2,68
1030015100,고산자로,왕십리역,무학여고앞,340,103,22.1,55
1030013700,고산자로,무학여고앞,응봉사거리,430,103,21.3,73
1030011700,고산자로,응봉사거리,응봉교,860,103,40.4,77
1030008100,고산자로,응봉교,성수대교북단교차로,206,103,45.4,16
1030006300,고산자로,성수대교북단교차로,성수대교북단,537,103,44.4,44
1150014400,공항대로,송정역,공항중학교,595,115,24.0,89
1150001900,공항대로,마곡역,발산역,1012,115,23.9,152
1150013600,공항대로,공항중학교,마곡역,925,115,25.1,133
1150014600,공항대로,김포공항입구,송정역,240,115,34.0,25
1150001700,공항대로,발산역,88체육관,558,115,27.9,72
1150000900,공항대로,강서구청입구,등촌동현대아파트,231,115,29.1,29
1150001300,공항대로,88체육관,강서구청입구,733,115,34.7,76
1150000500,공항대로,등촌동현대아파트,등촌사거리,959,115,27.3,127
1150000300,공항대로,등촌사거리,염창역,848,114,38.2,80
1140000400,공항대로,염창역,양화교,671,115,25.2,96
1150000400,공항대로,염창역,등촌사거리,846,115,22.6,135
1140000300,공항대로,양화교,염창역,665,114,30.1,80
1150001000,공항대로,등촌동현대아파트,강서구청입구,231,115,26.1,32
1150000600,공항대로,등촌사거리,등촌동현대아파트,961,114,31.1,111
1150001400,공항대로,강서구청입구,88체육관,737,115,26.9,99
1150001800,공항대로,88체육관,발산역,559,115,29.9,67
1150002000,공항대로,발산역,마곡역,1013,115,27.1,134
1150013700,공항대로,마곡역,공항중학교,925,115,31.0,108
1150014500,공항대로,공항중학교,송정역,595,115,27.2,79
1150014700,공항대로,송정역,김포공항입구,240,115,23.5,37
1200000800,관악로,서울대입구,관악구청,1537,120,32.7,169
1200006800,관악로,봉천로사거리,은천삼거리,475,120,32.3,53
1200003400,관악로,관악구청,서울대입구역,289,120,33.0,32
1200005000,관악로,서울대입구역,봉천로사거리,95,120,30.2,11
1200006700,관악로,은천삼거리,봉천로사거리,475,120,23.4,73
1200004900,관악로,봉천로사거리,서울대입구역,98,120,24.4,14
1200003300,관악로,서울대입구역,관악구청,290,120,26.3,40
1200000700,관악로,관악구청,서울대입구,1481,120,30.3,176
1030007800,광나루로,용비교동측,응봉교,374,103,10.0,135
1030009600,광나루로,응봉교,성수중고교,201,103,49.0,15
1030012100,광나루로,성동교남단,상원삼거리,732,103,29.7,89
1030010100,광나루로,치과의사회관앞,성동세무서,398,103,40.5,35
1004350800,광나루로,성수중고교,성동교남단,667,103,27.0,89
1030010000,광나루로,성동세무서,화양사거리,422,103,22.4,68
1030010700,광나루로,상원삼거리,치과의사회관앞,593,103,32.6,66
1040013600,광나루로,화양사거리,화양삼거리,270,104,27.2,36
1040013400,광나루로,화양삼거리,어린이대공원역,334,104,35.9,34
1040012800,광나루로,구의사거리,구의시장,477,104,29.0,59
1040013000,광나루로,어린이대공원역,구의사거리,1035,104,25.4,147
1040012600,광나루로,구의시장,광장자이아파트,397,104,32.3,44
1040011400,광나루로,광장자이아파트,올림픽대교북단교차로,219,104,54.0,15
1040009400,광나루로,광남중고교입구,올림픽대교북단,430,104,60.0,26
1040010400,광나루로,올림픽대교북단교차로,광남중고교입구,80,104,60.0,5
1040009500,광나루로,올림픽대교북단,광남중고교입구,431,104,27.0,57
1040010500,광나루로,광남중고교입구,올림픽대교북단교차로,80,104,27.3,11
1040011500,광나루로,올림픽대교북단교차로,광장자이아파트,219,104,37.1,21
1040012700,광나루로,광장자이아파트,구의시장,403,104,26.6,55
1040012900,광나루로,구의시장,구의사거리,479,104,18.0,96
1040013100,광나루로,구의사거리,어린이대공원역,1032,104,24.1,154
1040013500,광나루로,어린이대공원역,화양삼거리,336,104,25.6,47
1040013700,광나루로,화양삼거리,화양사거리,272,104,26.4,37
1030010800,광나루로,치과의사회관앞,상원삼거리,594,103,30.8,69
1030009900,광나루로,화양사거리,성동세무서,421,104,32.9,46
1004350700,광나루로,성동교남단,성수중고교,675,103,45.0,54
1030012200,광나루로,상원삼거리,성동교남단,734,103,35.8,74
1030010200,광나루로,성동세무서,치과의사회관앞,395,103,35.1,41
1030009500,광나루로,성수중고교,응봉교,200,103,32.9,22
1030007700,광나루로,응봉교,용비교동측,381,103,37.7,36
1220008000,광평로,일원터널,일원역,1031,122,35.6,104
1220010100,광평로,일원역,수서역,1693,122,16.0,381
