stdDate,stdHour,routeNo,routeName,conzoneId,conzoneName,vdsId,trafficAmout,speed,shareRatio,timeAvg,grade,updownTypeCode
20251106,1829,0153,평택시흥선,0153CZE025,마도JC-송산마도IC,0153VDE00180,29,27,5,180,3,E
20251106,1829,0153,평택시흥선,0153CZE030,송산마도IC-남안산JC,0153VDE00210,36,25,46,160,3,E
20251106,1829,0153,평택시흥선,0153CZE030,송산마도IC-남안산JC,0153VDE00220,40,37,3,117,3,E
20251106,1829,0153,평택시흥선,0153CZE030,송산마도IC-남안산JC,0153VDE00230,39,33,2,83,3,E
20251106,1829,0153,평택시흥선,0153CZE030,송산마도IC-남안산JC,0153VDE00240,39,33,2,91,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00007,25,15,33,252,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00008,25,15,33,229,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00010,63,30,24,117,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00011,63,30,24,117,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00012,33,19,33,175,3,E
20251106,1829,0170,평택화성선,0170CZE040,북평택TG-향남IC,0170VDE00013,59,28,22,165,3,E
20251106,1829,0170,평택화성선,0170CZE050,향남IC-서오산JC,0170VDE00014,47,17,36,155,3,E
20251106,1829,0170,평택화성선,0170CZE050,향남IC-서오산JC,0170VDE00015,51,38,22,92,3,E
20251106,1829,0170,평택화성선,0170CZE075,화성JC-봉담TG,0170VDE00024,60,22,27,138,3,E
20251106,1829,0170,평택화성선,0170CZE075,화성JC-봉담TG,0170VDE00025,56,39,17,101,3,E
20251106,1829,0170,평택화성선,0170CZE120,금곡IC-동안산IC,0170VDE00110,32,17,48,120,3,E
20251106,1829,0170,평택화성선,0170CZE120,금곡IC-동안산IC,0170VDE00120,32,12,42,328,3,E
20251106,1829,0170,평택화성선,0170CZE130,동안산IC-남군포IC,0170VDE00130,40,28,55,77,3,E
20251106,1829,0170,평택화성선,0170CZE130,동안산IC-남군포IC,0170VDE00140,47,32,26,67,3,E
20251106,1829,0171,오산화성선,0171CZE010,서오산JC-서오산TG,0171VDE00200,53,35,18,528,3,E
20251106,1829,0173,서울문산지선,0173CZS010,봉대산JC-남고양IC,0173VDS00100,12,11,0,236,3,S
20251106,1829,0251,호남선,0251CZS140,동림IC-서광주IC,0251VDS07800,45,22,37,353,3,S
20251106,1829,0252,논산천안선,0252CZE070,북공주JC-정안IC,0252VDE18850,33,32,29,129,3,E
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE18860,44,28,38,94,3,E
20251106,1829,0252,논산천안선,0252CZE080,정안IC-남풍세IC,0252VDE18870,40,32,32,107,3,E
